95%up,95%down,90%up,90%down,80%up,80%down,70%up,70%down,60%up,60%down,50%up,50%down,40%up,40%down,30%up,30%down,20%up,20%down,10%up,10%down,true
198.09904952476236,140.37018509254625,196.39819909954977,146.67333666833414,193.29664832416208,153.57678839419708,190.69534767383692,158.07903951975987,188.19409704852424,161.4807403701851,185.8929464732366,164.38219109554777,183.69184592296148,166.98349174587293,181.69084542271133,169.38469234617307,179.5897948974487,171.58579289644823,177.5887943971986,173.68684342171085,174.006
128.06403201600799,56.52826413206603,123.3616808404202,63.13156578289144,117.75887943971985,70.63531765882941,113.85692846423211,75.73786893446723,110.65532766383191,79.73986993496747,107.85392696348174,83.04152076038018,105.25262631315657,86.04302151075537,102.85142571285643,88.74437218609305,100.45022511255627,91.2456228114057,98.14907453726863,93.64682341170585,99.705
77.23861930965482,13.60680340170085,70.93546773386693,17.808904452226113,63.33166583291646,22.4112056028014,58.02901450725362,25.512756378189092,53.92696348174087,28.01400700350175,50.525262631315655,30.115057528764382,47.72386193096548,32.1160580290145,45.222611305652826,33.91695847923962,43.02151075537768,35.71785892946473,41.02051025512756,37.51875937968984,41.389
188.49424712356176,102.15107553776888,182.4912456228114,112.45622811405703,175.08754377188592,123.3616808404202,170.28514257128563,130.06503251625813,166.5832916458229,134.96748374187092,163.5817908954477,138.76938469234616,160.88044022011005,141.97098549274637,158.4792396198099,144.77238619309654,156.17808904452224,147.2736368184092,153.9769884942471,149.57478739369685,141.422
198.5992996498249,141.57078539269634,197.2986493246623,147.67383691845922,194.89744872436216,154.77738869434717,192.69634817408703,159.57978989494745,190.5952976488244,163.3816908454227,188.59429714857427,166.5832916458229,186.59329664832416,169.48474237118558,184.592296148074,171.98599299649823,182.6913456728364,174.3871935967984,180.6903451725863,176.58829414707353,189.004
199.29964982491245,149.67483741870936,198.5992996498249,155.1775887943972,197.2986493246623,161.7808904452226,195.89794897448724,166.4832416208104,194.59729864932464,170.18509254627313,193.19659829914957,173.48674337168583,191.69584792396196,176.3881940970485,190.19509754877438,178.88944472236116,188.69434717358678,181.2906453226613,186.99349674837418,183.39169584792396,191.487
199.39969984992496,157.67883941970985,198.89944972486242,163.08154077038517,197.79889944972484,169.28464232116056,196.7983991995998,173.38669334667333,195.69784892446222,176.58829414707353,194.59729864932464,179.2896448224112,193.39669834917459,181.49074537268632,192.1960980490245,183.49174587293646,190.9954977488744,185.29264632316156,189.69484742371185,186.89344672336168,191.554
199.29964982491245,151.17558779389694,198.5992996498249,157.27863931965982,197.2986493246623,164.28214107053526,196.09804902451225,168.98449224612304,194.79739869934966,172.68634317158578,193.39669834917459,175.68784392196096,192.096048024012,178.28914457228612,190.69534767383692,180.59029514757378,189.1945972986493,182.5912956478239,187.6938469234617,184.4922461230615,191.511
199.39969984992496,147.5737868934467,198.89944972486242,155.87793896948475,197.79889944972484,165.58279139569783,196.6983491745873,171.58579289644823,195.5977988994497,175.78789394697347,194.49724862431214,178.98949474737367,193.39669834917459,181.49074537268632,192.296148074037,183.59179589794897,191.09554777388692,185.49274637318658,189.79489744872436,187.0935467733867,191.441
198.99949974987493,150.97548774387192,197.99899949974986,156.07803901950973,196.19809904952476,161.88094047023512,194.29714857428712,165.78289144572284,192.49624812406202,168.88444222111053,190.69534767383692,171.48574287143572,188.8944472236118,173.78689344672335,187.0935467733867,175.88794397198598,185.29264632316156,177.88894447223612,183.39169584792396,179.78989494747373,190.857
199.19959979989994,155.67783891945973,198.4992496248124,160.48024012006002,196.9984992496248,165.98299149574785,195.5977988994497,169.7848924462231,194.0970485242621,172.78639319659828,192.69634817408703,175.28764382191093,191.19559779889943,177.5887943971986,189.69484742371185,179.5897948974487,188.19409704852424,181.59079539769883,186.59329664832416,183.39169584792396,192.21
198.99949974987493,143.37168584292147,197.99899949974986,148.9744872436218,196.19809904952476,155.57778889444722,194.29714857428712,160.08004002001,192.3961980990495,163.78189094547272,190.3951975987994,166.88344172086042,188.39419709854926,169.7848924462231,186.29314657328663,172.38619309654825,184.0920460230115,174.9874937468734,181.89094547273635,177.38869434717358,191.357
198.99949974987493,140.27013506753377,198.09904952476236,145.97298649324662,196.29814907453726,152.87643821910956,194.39719859929963,157.77888944472235,192.59629814907453,161.88094047023512,190.69534767383692,165.48274137068535,188.69434717358678,168.68434217108552,186.69334667333666,171.78589294647324,184.4922461230615,174.68734367183592,182.19109554777387,177.38869434717358,191.54
178.28914457228612,101.75087543771885,172.08604302151073,108.05402701350674,164.6823411705853,115.05752876438218,159.67983991995996,119.75987993996998,155.77788894447224,123.3616808404202,152.37618809404702,126.5632816408204,149.37468734367184,129.36468234117058,146.67333666833414,131.96598299149574,144.072036018009,134.4672336168084,141.57078539269634,136.86843421710856,142.291
164.18209104552275,95.74787393696847,159.27963981990993,101.35067533766883,153.47673836918457,107.95397698849425,149.37468734367184,112.35617808904452,146.07303651825913,115.85792896448223,143.27163581790896,118.95947973986993,140.57028514257127,121.6608304152076,138.16908454227112,124.26213106553276,135.76788394197098,126.66333166583291,133.46673336668334,128.96448224112055,133.914
177.6888444222111,96.1480740370185,172.38619309654825,99.94997498749375,166.08304152076036,104.85242621310654,161.5807903951976,108.9544772386193,157.87893946973486,113.25662831415707,154.67733866933466,118.35917958979489,151.57578789394697,124.26213106553276,148.6743371685843,129.36468234117058,145.7728864432216,133.36668334167084,142.97148574287144,136.86843421710856,135.556
193.5967983991996,118.95947973986993,189.29464732366182,124.36218109054526,183.19159579789894,130.66533266633317,178.48924462231113,135.06753376688343,174.5872936468234,138.56928464232115,170.98549274637318,141.77088544272135,167.68384192096048,144.77238619309654,164.58229114557278,147.5737868934467,161.5807903951976,150.37518759379688,158.67933966983492,153.17658829414705,145.183
181.2906453226613,103.65182591295647,175.98799399699848,110.4552276138069,169.58479239619808,118.4592296148074,165.28264132066033,123.86193096548273,161.6808404202101,128.1640820410205,158.5792896448224,131.86593296648323,155.77788894447224,135.06753376688343,153.17658829414705,137.9689844922461,150.6753376688344,140.77038519259628,148.17408704352175,143.27163581790896,143.13
171.1855927963982,95.94797398699349,164.7823911955978,101.35067533766883,158.17908954477238,108.15407703851925,153.9769884942471,113.25662831415707,150.7753876938469,117.45872936468233,147.87393696848423,121.16058029014506,145.27263631815907,124.46223111555777,142.87143571785893,127.56378189094546,140.47023511755876,130.46523261630816,137.9689844922461,133.06653326663331,130.26
146.87343671835916,68.03401700850425,142.17108554277138,74.43721860930465,136.56828414207104,83.94197098549274,132.66633316658329,91.04552276138068,129.36468234117058,96.048024012006,126.4632316158079,99.84992496248124,123.76188094047022,103.05152576288144,121.16058029014506,105.95297648824412,118.65932966483241,108.65432716358178,116.15807903951975,111.25562781390694,100.657
134.6673336668334,62.33116558279139,129.06453226613306,68.23411705852926,122.46123061530764,74.93746873436717,118.05902951475737,79.43971985992997,114.45722861430714,83.04152076038018,111.45572786393195,86.14307153576787,108.65432716358178,89.04452226113057,106.05302651325663,91.64582291145572,103.55177588794396,94.14707353676837,101.15057528764382,96.54827413706853,97.965
164.6823411705853,83.84192096048024,156.9784892446223,89.6448224112056,147.97398699349674,96.24812406203101,141.97098549274637,100.65032516258128,137.26863431715856,104.25212606303151,133.46673336668334,107.2536268134067,130.26513256628314,110.05502751375687,127.36368184092045,112.55627813906953,124.66233116558278,115.05752876438218,122.16108054027012,117.45872936468233,125.593
195.99799899949974,124.8624312156078,193.09654827413706,131.76588294147072,188.59429714857427,139.86993496748374,185.09254627313655,145.4727363681841,182.09104552276136,149.97498749374685,179.3896948474237,153.6768384192096,176.88844422211105,156.9784892446223,174.4872436218109,159.87993996998497,172.18609304652324,162.58129064532264,169.7848924462231,165.18259129564782,164.783
196.39819909954977,128.464232116058,193.6968484242121,136.86843421710856,189.59479739869934,146.07303651825913,186.19309654827413,151.47573786893446,183.39169584792396,155.3776888444222,180.8904452226113,158.5792896448224,178.48924462231113,161.28064032016007,176.288144072036,163.68184092046022,174.18709354677338,165.88294147073535,172.08604302151073,168.0840420210105,159.787
198.19909954977487,136.46823411705853,196.39819909954977,141.1705852926463,193.09654827413706,146.77338669334665,189.69484742371185,150.5752876438219,186.29314657328663,153.6768384192096,182.89144572286142,156.37818909454725,179.4897448724362,158.87943971985993,176.3881940970485,161.28064032016007,173.38669334667333,163.5817908954477,170.78539269634817,165.98299149574785,184.961
197.99899949974986,148.07403701850924,196.29814907453726,153.6768384192096,193.39669834917459,160.1800900450225,191.09554777388692,164.58229114557278,188.9944972486243,167.78389194597298,187.1935967983992,170.38519259629814,185.49274637318658,172.58629314657327,183.8919459729865,174.4872436218109,182.39119559779888,176.288144072036,180.8904452226113,177.88894447223612,184.889
199.19959979989994,149.17458729364682,198.39919959979989,154.87743871935967,196.8984492246123,161.5807903951976,195.3976988494247,166.08304152076036,193.8969484742371,169.6848424212106,192.296148074037,172.68634317158578,190.7953976988494,175.38769384692344,189.0945472736368,177.7888944472236,187.49374687343672,179.98999499749874,185.6928464232116,182.09104552276136,188.644
198.89944972486242,139.1695847923962,197.89894947473735,145.4727363681841,195.79789894947473,153.07653826913455,193.7968984492246,158.2791395697849,191.89594797398698,162.48124062031013,189.89494747373686,165.98299149574785,187.89394697348672,169.18459229614805,185.7928964482241,172.08604302151073,183.79189594797398,174.68734367183592,181.59079539769883,177.18859429714857,186.773
199.29964982491245,156.47823911955976,198.6993496748374,161.98099049524762,197.3986993496748,168.38419209604803,196.09804902451225,172.48624312156076,194.89744872436216,175.58779389694845,193.5967983991996,178.08904452226113,192.3961980990495,180.29014507253626,191.09554777388692,182.19109554777387,189.69484742371185,183.8919459729865,188.39419709854926,185.49274637318658,186.386
198.5992996498249,139.2696348174087,197.3986993496748,144.87243621810904,194.99749874937467,151.37568784392195,192.69634817408703,155.97798899449725,190.4952476238119,159.77988994497247,188.29414707353675,163.08154077038517,186.09304652326162,166.18309154577287,183.79189594797398,168.98449224612304,181.59079539769883,171.78589294647324,179.18959479739868,174.3871935967984,181.563
198.29914957478738,144.57228614307152,196.7983991995998,149.67483741870936,193.8969484742371,155.67783891945973,191.39569784892444,159.67983991995996,188.9944972486243,162.88144072036016,186.79339669834917,165.68284142071033,184.592296148074,168.0840420210105,182.5912956478239,170.38519259629814,180.59029514757378,172.58629314657327,178.58929464732364,174.5872936468234,185.148
199.19959979989994,147.07353676838417,198.4992496248124,154.97748874437218,197.0985492746373,163.3816908454227,195.69784892446222,168.38419209604803,194.29714857428712,172.08604302151073,192.89644822411205,174.9874937468734,191.39569784892444,177.5887943971986,189.99499749874937,179.78989494747373,188.39419709854926,181.79089544772384,186.89344672336168,183.59179589794897,190.303
199.19959979989994,145.4727363681841,198.4992496248124,153.37668834417207,196.9984992496248,161.98099049524762,195.4977488744372,167.18359179589794,194.0970485242621,170.98549274637318,192.59629814907453,173.98699349674837,191.09554777388692,176.58829414707353,189.59479739869934,178.78939469734865,187.99399699849923,180.8904452226113,186.29314657328663,182.89144572286142,190.371
199.19959979989994,152.67633816908454,198.4992496248124,158.17908954477238,197.0985492746373,164.48224112056027,195.79789894947473,168.68434217108552,194.39719859929963,172.08604302151073,192.89644822411205,174.88744372186093,191.49574787393695,177.38869434717358,189.99499749874937,179.5897948974487,188.49424712356176,181.59079539769883,186.89344672336168,183.49174587293646,188.571
198.6993496748374,137.56878439219608,197.49874937468732,141.67083541770884,195.19759879939969,146.97348674337167,192.89644822411205,150.97548774387192,190.5952976488244,154.77738869434717,188.29414707353675,158.4792396198099,185.8929464732366,162.18109054527264,183.49174587293646,165.88294147073535,180.8904452226113,169.38469234617307,178.28914457228612,172.58629314657327,172.42
193.19659829914957,123.76188094047022,188.29414707353675,128.96448224112055,181.19059529764883,135.06753376688343,176.1880940470235,139.1695847923962,172.28614307153575,142.4712356178089,168.98449224612304,145.27263631815907,166.18309154577287,147.77388694347172,163.5817908954477,150.17508754377187,161.18059029514757,152.37618809404702,158.87943971985993,154.57728864432215,169.04
189.39469734867433,121.56078039019509,183.991995997999,125.46273136568283,176.48824412206102,130.06503251625813,170.68534267133566,133.26663331665833,165.78289144572284,135.76788394197098,161.5807903951976,138.06903451725861,158.07903951975987,140.17008504252126,155.0775387693847,142.17108554277138,152.47623811905953,144.072036018009,150.17508754377187,146.07303651825913,159.46
193.6968484242121,121.6608304152076,189.59479739869934,126.5632816408204,183.49174587293646,132.16608304152075,178.68934467233615,136.0680340170085,174.3871935967984,139.1695847923962,170.58529264632315,141.97098549274637,166.98349174587293,144.57228614307152,163.5817908954477,147.07353676838417,160.3801900950475,149.47473736868434,157.37868934467232,152.0760380190095,155.983
183.991995997999,105.25262631315657,178.48924462231113,111.15557778889443,171.68584292146073,118.35917958979489,166.88344172086042,123.3616808404202,162.88144072036016,127.46373186593296,159.47973986993495,131.06553276638317,156.37818909454725,134.16708354177086,153.47673836918457,137.16858429214605,150.6753376688344,139.96998499249625,147.97398699349674,142.67133566783392,148.93
185.39269634817407,111.05552776388194,179.18959479739868,115.85792896448223,171.0855427713857,121.6608304152076,165.38269134567284,125.56278139069533,160.88044022011005,128.86443221610804,157.0785392696348,131.5657828914457,153.8769384692346,134.16708354177086,150.97548774387192,136.56828414207104,148.27413706853426,138.86943471735867,145.7728864432216,141.1705852926463,148.999
187.0935467733867,109.05452726363181,181.3906953476738,115.55777888944472,175.28764382191093,123.56178089044522,171.78589294647324,129.26463231615807,169.08454227113555,134.16708354177086,166.7833916958479,138.46923461730864,164.7823911955978,142.5712856428214,162.78139069534765,146.57328664332167,160.68034017008503,150.27513756878437,158.4792396198099,153.47673836918457,153.955
187.5937968984492,112.55627813906953,182.6913456728364,118.5592796398199,176.48824412206102,125.66283141570784,171.98599299649823,130.46523261630816,168.184092046023,134.36718359179588,164.8824412206103,137.6688344172086,161.88094047023512,140.67033516758377,159.07953976988495,143.57178589294645,156.37818909454725,146.17308654327164,153.7768884442221,148.7743871935968,145.19
177.98899449724863,87.54377188594296,169.58479239619808,92.44622311155577,157.57878939469734,98.14907453726863,147.67383691845922,101.95097548774386,140.17008504252126,105.05252626313155,134.7673836918459,107.75387693846923,130.66533266633317,110.25512756378188,127.36368184092045,112.65632816408204,124.46223111555777,114.85742871435717,121.86093046523261,117.15857928964482,137.108
187.2936468234117,112.95647823911955,182.09104552276136,117.85892946473236,175.48774387193595,123.76188094047022,170.58529264632315,127.86393196598299,166.5832916458229,131.16558279139568,162.88144072036016,134.16708354177086,159.47973986993495,136.96848424212106,156.27813906953475,139.66983491745873,153.27663831915956,142.2711355677839,150.27513756878437,144.87243621810904,146.202
196.49824912456228,110.15507753876938,193.5967983991996,116.8584292146073,188.79439719859928,125.26263131565783,184.79239619809903,131.5657828914457,181.19059529764883,137.06853426713357,177.7888944472236,142.07103551775887,174.5872936468234,146.67333666833414,171.3856928464232,150.97548774387192,168.28414207103552,154.87743871935967,165.08254127063532,158.4792396198099,149.381
192.99649824912456,106.25312656328164,188.9944972486243,112.25612806403201,183.49174587293646,119.55977988994496,179.2896448224112,125.06253126563281,175.68784392196096,129.7648824412206,172.38619309654825,134.26713356678337,169.28464232116056,138.66933466733366,166.18309154577287,143.27163581790896,162.98149074537267,147.77388694347172,159.57978989494745,152.0760380190095,150.691
196.19809904952476,120.96048024012005,193.4967483741871,127.76388194097048,189.1945972986493,136.26813406703351,185.8929464732366,142.3711855927964,182.99149574787393,147.4737368684342,180.29014507253626,151.77588794397198,177.7888944472236,155.57778889444722,175.28764382191093,159.07953976988495,172.78639319659828,162.18109054527264,170.28514257128563,165.08254127063532,156.498
191.29564782391193,118.15907953976988,185.8929464732366,123.2616308154077,178.48924462231113,129.36468234117058,173.0865432716358,133.56678339169585,168.78439219609803,136.96848424212106,165.08254127063532,139.86993496748374,161.88094047023512,142.4712356178089,158.97948974487244,144.87243621810904,156.37818909454725,147.17358679339668,153.8769384692346,149.47473736868434,156.85
180.6903451725863,119.55977988994496,174.68734367183592,123.86193096548273,167.78389194597298,128.76438219109554,163.68184092046022,132.06603301650824,160.68034017008503,134.86743371685841,158.2791395697849,137.26863431715856,156.07803901950973,139.66983491745873,154.07703851925962,141.87093546773386,152.0760380190095,144.072036018009,150.17508754377187,146.17308654327164,150.206
195.79789894947473,126.36318159079539,192.69634817408703,132.7663831915958,188.19409704852424,140.47023511755876,184.592296148074,145.6728364182091,181.59079539769883,149.87493746873434,178.88944472236116,153.47673836918457,176.3881940970485,156.57828914457227,173.98699349674837,159.47973986993495,171.58579289644823,162.08104052026013,169.28464232116056,164.58229114557278,160.931
194.49724862431214,133.36668334167084,191.19559779889943,139.56978489244622,186.69334667333666,146.37318659329665,183.39169584792396,150.6753376688344,180.59029514757378,154.07703851925962,178.1890945472736,156.8784392196098,175.98799399699848,159.37968984492244,173.88694347173586,161.6808404202101,171.78589294647324,163.88194097048523,169.7848924462231,165.88294147073535,159.281
195.19759879939969,116.35817908954476,191.69584792396196,121.96098049024512,186.29314657328663,128.86443221610804,181.79089544772384,133.76688344172086,177.6888444222111,137.7688844422211,173.88694347173586,141.37068534267132,170.28514257128563,144.77238619309654,166.88344172086042,147.97398699349674,163.4817408704352,151.07553776888443,160.280140070035,154.07703851925962,160.721
197.3986993496748,138.16908454227112,195.19759879939969,143.17158579289645,191.29564782391193,149.07453726863432,187.99399699849923,153.17658829414705,185.09254627313655,156.47823911955976,182.39119559779888,159.27963981990993,179.88994497248623,161.88094047023512,177.4887443721861,164.28214107053526,175.28764382191093,166.4832416208104,172.9864932466233,168.78439219609803,178.727
197.99899949974986,134.86743371685841,196.29814907453726,142.97148574287144,193.19659829914957,151.27563781890944,190.5952976488244,156.47823911955976,188.09404702351173,160.280140070035,185.8929464732366,163.4817408704352,183.69184592296148,166.28314157078538,181.59079539769883,168.78439219609803,179.4897448724362,171.1855927963982,177.4887443721861,173.38669334667333,177.018
199.29964982491245,143.57178589294645,198.79939969984991,150.27513756878437,197.59879939969983,158.4792396198099,196.39819909954977,164.28214107053526,195.19759879939969,169.08454227113555,193.8969484742371,173.0865432716358,192.59629814907453,176.58829414707353,191.19559779889943,179.4897448724362,189.59479739869934,181.99099549774886,187.99399699849923,184.192096048024,183.523
198.5992996498249,142.77138569284642,197.2986493246623,147.77388694347172,194.89744872436216,153.7768884442221,192.49624812406202,157.87893946973486,190.09504752376188,161.28064032016007,187.7938969484742,164.18209104552275,185.49274637318658,166.88344172086042,183.19159579789894,169.38469234617307,180.8904452226113,171.78589294647324,178.68934467233615,174.18709354677338,179.548
192.3961980990495,121.86093046523261,188.09404702351173,128.56428214107052,182.5912956478239,136.56828414207104,178.78939469734865,141.97098549274637,175.78789394697347,146.17308654327164,173.0865432716358,149.57478739369685,170.68534267133566,152.57628814407204,168.48424212106053,155.2776388194097,166.28314157078538,157.67883941970985,164.18209104552275,159.97998999499748,169.672
192.99649824912456,114.45722861430714,188.9944972486243,120.76038019009503,183.59179589794897,128.264132066033,179.5897948974487,133.76688344172086,176.288144072036,138.26913456728363,173.1865932966483,142.3711855927964,170.28514257128563,146.17308654327164,167.48374187093546,149.67483741870936,164.7823911955978,153.07653826913455,161.98099049524762,156.17808904452224,162.547
189.49474737368683,108.25412706353175,184.89244622311153,115.95797898949473,178.98949474737367,125.06253126563281,174.88744372186093,131.16558279139568,171.3856928464232,136.0680340170085,168.38419209604803,140.07003501750876,165.58279139569783,143.67183591795896,162.98149074537267,146.87343671835916,160.3801900950475,149.87493746873434,157.77888944472235,152.67633816908454,144.146
166.38319159579788,92.34617308654326,161.7808904452226,98.34917458729365,156.17808904452224,105.45272636318158,152.0760380190095,110.35517758879439,148.47423711855927,114.15707853926963,145.27263631815907,117.55877938969483,142.2711355677839,120.56028014007003,139.46973486743371,123.3616808404202,136.66833416708354,126.06303151575787,133.96698349174588,128.76438219109554,127.879
173.1865932966483,89.44472236118058,167.38369184592295,95.84792396198098,160.58029014507252,103.35167583791895,155.87793896948475,108.65432716358178,151.975987993997,112.95647823911955,148.47423711855927,116.75837918959479,145.27263631815907,120.36018009004502,142.17108554277138,123.66183091545773,139.1695847923962,126.86343171585793,136.0680340170085,130.06503251625813,137.681
172.9864932466233,92.54627313656827,167.28364182091045,98.44922461230615,160.58029014507252,105.55277638819409,155.97798899449725,110.65532766383191,152.176088044022,114.85742871435717,148.8744372186093,118.5592796398199,145.7728864432216,121.96098049024512,142.87143571785893,125.26263131565783,139.96998499249625,128.3641820910455,137.06853426713357,131.3656828414207,142.055
182.6913456728364,97.6488244122061,177.08854427213606,103.95197598799399,170.18509254627313,111.45572786393195,165.28264132066033,116.65832916458228,161.08054027013506,120.86043021510754,157.37868934467232,124.66233116558278,153.8769384692346,128.06403201600799,150.4752376188094,131.3656828414207,147.17358679339668,134.5672836418209,143.97198599299648,137.7688844422211,145.557
188.49424712356176,112.35617808904452,181.3906953476738,117.25862931465733,171.68584292146073,122.86143071535767,165.28264132066033,126.76338169084542,160.58029014507252,129.8649324662331,156.8784392196098,132.66633316658329,153.7768884442221,135.06753376688343,150.97548774387192,137.36868434217106,148.47423711855927,139.66983491745873,146.17308654327164,141.77088544272135,153.073
195.69784892446222,123.96198099049523,192.096048024012,129.5647823911956,186.49324662331165,136.168084042021,181.79089544772384,140.67033516758377,177.88894447223612,144.272136068034,174.3871935967984,147.3736868434217,171.2856428214107,150.27513756878437,168.38419209604803,152.87643821910956,165.58279139569783,155.47773886943472,162.98149074537267,157.97898949474737,162.754
182.99149574787393,98.24912456228114,176.288144072036,102.85142571285643,167.78389194597298,108.55427713856928,161.6808404202101,112.55627813906953,156.77838919459728,116.05802901450724,152.57628814407204,119.25962981490744,148.8744372186093,122.36118059029513,145.27263631815907,125.46273136568283,141.87093546773386,128.66433216608303,138.46923461730864,131.86593296648323,146.608
185.59279639819908,111.65582791395697,180.49024512256128,116.65832916458228,174.2871435717859,122.86143071535767,169.8849424712356,127.36368184092045,166.28314157078538,131.16558279139568,163.08154077038517,134.5672836418209,160.1800900450225,137.7688844422211,157.37868934467232,140.77038519259628,154.57728864432215,143.67183591795896,151.8759379689845,146.47323661830916,151.627
186.99349674837418,121.7608804402201,181.89094547273635,126.76338169084542,175.68784392196096,132.66633316658329,171.3856928464232,136.66833416708354,167.983991995998,139.86993496748374,165.08254127063532,142.67133566783392,162.48124062031013,145.07253626813406,160.1800900450225,147.3736868434217,157.97898949474737,149.57478739369685,155.77788894447224,151.67583791895947,156.92
188.29414707353675,115.2576288144072,183.69184592296148,122.16108054027012,178.28914457228612,130.66533266633317,174.5872936468234,136.56828414207104,171.58579289644823,141.27063531765882,169.08454227113555,145.07253626813406,166.6833416708354,148.37418709354677,164.48224112056027,151.17558779389694,162.38119059529762,153.6768384192096,160.280140070035,156.07803901950973,153.295
183.29164582291145,108.9544772386193,178.48924462231113,113.95697848924462,172.68634317158578,119.95997998999499,168.58429214607304,124.36218109054526,165.18259129564782,128.06403201600799,162.08104052026013,131.5657828914457,159.07953976988495,134.86743371685841,156.27813906953475,138.06903451725861,153.37668834417207,141.27063531765882,150.4752376188094,144.47223611805902,146.885
