95%up,95%down,90%up,90%down,80%up,80%down,70%up,70%down,60%up,60%down,50%up,50%down,40%up,40%down,30%up,30%down,20%up,20%down,10%up,10%down,true
52.52626313156578,0.80040020010005,47.52376188094047,1.5007503751875937,41.6208104052026,3.0015007503751874,37.31865932966483,4.502251125562781,33.716858429214604,6.103051525762881,30.4152076038019,7.603801900950475,27.41370685342671,9.304652326163081,24.51225612806403,11.105552776388194,21.910955477738867,12.906453226613305,19.309654827413706,14.90745372686343,16.936
44.22211105552776,0.9004502251125562,39.619809904952476,1.8009004502251125,34.61730865432716,3.301650825412706,31.21560780390195,4.8024012006003,28.21410705352676,6.203101550775387,25.512756378189092,7.603801900950475,23.011505752876438,8.904452226113056,20.610305152576288,10.305152576288144,18.40920460230115,11.705852926463232,16.50825412706353,13.206603301650825,15.475
50.72536268134067,1.0005002501250624,45.62281140570285,1.9009504752376187,39.71985992996498,3.601800900450225,35.71785892946473,5.402701350675337,32.51625812906453,7.103551775887944,29.714857428714357,8.904452226113056,27.2136068034017,10.705352676338169,24.81240620310155,12.606303151575787,22.611305652826413,14.507253626813405,20.410205102551274,16.408204102051023,12.458
51.825912956478234,0.80040020010005,45.52276138069034,1.6008004002001,38.31915957978989,3.2016008004002,33.51675837918959,4.702351175587793,29.81490745372686,6.203101550775387,26.713356678339167,7.8039019509754874,24.112056028014006,9.304652326163081,21.710855427713856,10.905452726363182,19.609804902451224,12.506253126563282,17.6088044022011,14.207103551775887,4.097
41.92096048024012,0.80040020010005,37.11855927963982,1.5007503751875937,31.815907953976986,2.901450725362681,28.21410705352676,4.302151075537768,25.41270635317659,5.702851425712856,23.11155577788894,7.003501750875437,21.010505252626313,8.404202101050524,19.109554777388695,9.804902451225612,17.30865432716358,11.2056028014007,15.70785392696348,12.706353176588294,2.301
33.41670835417709,0.5002501250625312,28.714357178589292,1.0005002501250624,23.611805902951474,1.8009004502251125,20.51025512756378,2.7013506753376686,18.10905452726363,3.601800900450225,16.208104052026012,4.602301150575287,14.507253626813405,5.5027513756878434,13.106553276638317,6.4032016008004,11.705852926463232,7.403701850925462,10.505252626313156,8.404202101050524,0.021
51.325662831415706,0.80040020010005,45.42271135567783,1.6008004002001,38.21910955477739,3.1015507753876936,33.216608304152075,4.502251125562781,29.214607303651825,6.003001500750375,26.013006503251624,7.403701850925462,23.311655827913956,8.904452226113056,20.910455227613806,10.305152576288144,18.809404702351173,11.905952976488244,16.80840420210105,13.506753376688343,0.066
50.72536268134067,0.7003501750875437,44.02201100550275,1.3006503251625812,36.418209104552275,2.6013006503251623,31.515757878939468,3.9019509754877437,27.71385692846423,5.202601300650325,24.61230615307654,6.503251625812906,21.910955477738867,7.903951975987994,19.609804902451224,9.304652326163081,17.508754377188595,10.805402701350674,15.607803901950975,12.30615307653827,0.447
38.91945972986493,0.7003501750875437,34.41720860430215,1.4007003501750874,29.31465732866433,2.7013506753376686,26.013006503251624,4.0020010005002495,23.411705852926463,5.202601300650325,21.210605302651324,6.503251625812906,19.309654827413706,7.8039019509754874,17.508754377188595,9.104552276138069,15.907953976988493,10.40520260130065,14.4072036018009,11.705852926463232,0.284
45.82291145572786,0.6003001500750375,39.21960980490245,1.1005502751375686,31.615807903951975,2.2011005502751373,26.813406703351674,3.2016008004002,23.21160580290145,4.302151075537768,20.51025512756378,5.402701350675337,18.209104552276138,6.503251625812906,16.208104052026012,7.703851925962981,14.507253626813405,8.904452226113056,12.906453226613305,10.205102551275637,0.305
46.123061530765376,0.80040020010005,40.420210105052526,1.5007503751875937,34.017008504252125,2.901450725362681,29.81490745372686,4.202101050525262,26.61330665332666,5.60280140070035,23.911955977988992,7.003501750875437,21.61080540270135,8.404202101050524,19.609804902451224,9.804902451225612,17.708854427213605,11.305652826413207,15.907953976988493,12.8064032016008,0.323
40.82041020510255,0.7003501750875437,35.41770885442721,1.4007003501750874,29.514757378689342,2.7013506753376686,25.81290645322661,4.0020010005002495,23.011505752876438,5.202601300650325,20.8104052026013,6.503251625812906,18.90945472736368,7.8039019509754874,17.30865432716358,9.004502251125562,15.70785392696348,10.305152576288144,14.307153576788393,11.605802901450724,0.207
48.924462231115555,0.80040020010005,42.821410705352676,1.6008004002001,36.01800900450225,3.1015507753876936,31.615807903951975,4.502251125562781,28.21410705352676,6.003001500750375,25.41270635317659,7.503751875937969,23.011505752876438,9.004502251125562,20.8104052026013,10.505252626313156,18.809404702351173,12.00600300150075,16.908454227113555,13.60680340170085,0.265
40.32016008004002,0.5002501250625312,34.61730865432716,1.0005002501250624,28.314157078539267,1.9009504752376187,24.312156078039017,2.901450725362681,21.210605302651324,3.9019509754877437,18.70935467733867,4.8024012006003,16.608304152076037,5.9029514757378685,14.707353676838418,6.903451725862931,13.106553276638317,8.004002001000499,11.705852926463232,9.204602301150574,0.324
41.6208104052026,0.80040020010005,36.71835917958979,1.5007503751875937,31.21560780390195,3.0015007503751874,27.613806903451724,4.302151075537768,24.81240620310155,5.702851425712856,22.4112056028014,7.003501750875437,20.410205102551274,8.404202101050524,18.609304652326163,9.704852426213106,16.908454227113555,11.105552776388194,15.307653826913455,12.506253126563282,0.467
54.82741370685342,0.9004502251125562,48.624312156078034,1.8009004502251125,41.6208104052026,3.5017508754377187,36.8184092046023,5.302651325662831,33.11655827913957,7.003501750875437,29.914957478739368,8.704352176088044,27.013506753376685,10.40520260130065,24.51225612806403,12.206103051525762,22.11105552776388,14.10705352676338,19.90995497748874,16.008004002000998,9.336
68.53426713356679,2.501250625312656,64.43221610805402,4.702351175587793,59.72986493246623,8.704352176088044,56.42821410705352,12.506253126563282,53.726863431715856,16.108054027013505,51.2256128064032,19.809904952476238,48.82441220610305,23.611805902951474,46.4232116058029,27.41370685342671,43.92196098049024,31.21560780390195,41.12056028014007,34.817408704352175,36.104
