95%up,95%down,90%up,90%down,80%up,80%down,70%up,70%down,60%up,60%down,50%up,50%down,40%up,40%down,30%up,30%down,20%up,20%down,10%up,10%down,true
39.619809904952476,0.6003001500750375,34.31715857928964,1.200600300150075,28.614307153576785,2.3011505752876436,25.012506253126563,3.4017008504252124,22.211105552776388,4.502251125562781,19.90995497748874,5.60280140070035,17.90895447723862,6.803401700850425,16.208104052026012,8.004002001000499,14.607303651825912,9.204602301150574,13.106553276638317,10.505252626313156,0.099
36.51825912956478,0.6003001500750375,31.715857928964482,1.1005502751375686,26.513256628314156,2.2011005502751373,23.11155577788894,3.301650825412706,20.610305152576288,4.302151075537768,18.509254627313656,5.402701350675337,16.708354177088545,6.503251625812906,15.107553776888443,7.603801900950475,13.60680340170085,8.704352176088044,12.30615307653827,9.904952476238119,0.118
38.91945972986493,0.5002501250625312,33.41670835417709,1.0005002501250624,27.313656828414207,2.0010005002501248,23.511755877938967,3.0015007503751874,20.71035517758879,4.0020010005002495,18.40920460230115,5.002501250625312,16.50825412706353,6.003001500750375,14.707353676838418,7.103551775887944,13.206603301650825,8.204102051025512,11.805902951475737,9.404702351175587,0.105
38.91945972986493,0.7003501750875437,34.11705852926463,1.3006503251625812,28.8144072036018,2.501250625312656,25.41270635317659,3.701850925462731,22.811405702851424,4.902451225612806,20.610305152576288,6.203101550775387,18.609304652326163,7.403701850925462,16.908454227113555,8.604302151075537,15.307653826913455,9.904952476238119,13.806903451725862,11.2056028014007,0.098
42.521260630315155,0.80040020010005,37.41870935467734,1.4007003501750874,31.815907953976986,2.801400700350175,28.114057028514257,4.202101050525262,25.212606303151574,5.5027513756878434,22.811405702851424,6.903451725862931,20.71035517758879,8.304152076038019,18.809404702351173,9.6048024012006,17.10855427713857,11.105552776388194,15.507753876938468,12.506253126563282,0.103
45.222611305652826,0.80040020010005,39.51975987993997,1.6008004002001,33.41670835417709,3.1015507753876936,29.61480740370185,4.602301150575287,26.713356678339167,6.103051525762881,24.212106053026513,7.603801900950475,22.11105552776388,9.004502251125562,20.110055027513756,10.505252626313156,18.309154577288645,12.00600300150075,16.608304152076037,13.506753376688343,0.112
45.222611305652826,0.80040020010005,38.61930965482741,1.6008004002001,31.715857928964482,3.1015507753876936,27.613806903451724,4.602301150575287,24.712356178089042,6.003001500750375,22.31115557778889,7.303651825912956,20.310155077538766,8.704352176088044,18.609304652326163,10.005002501250624,16.908454227113555,11.405702851425712,15.407703851925962,12.706353176588294,0.101
34.017008504252125,0.6003001500750375,29.61480740370185,1.1005502751375686,24.81240620310155,2.101050525262631,21.810905452726363,3.2016008004002,19.409704852426213,4.202101050525262,17.508754377188595,5.202601300650325,15.907953976988493,6.3031515757878935,14.4072036018009,7.303651825912956,13.006503251625812,8.404202101050524,11.705852926463232,9.504752376188094,0.101
50.32516258129064,1.0005002501250624,44.8224112056028,2.0010005002501248,38.519259629814904,3.9019509754877437,34.31715857928964,5.702851425712856,31.115557778889443,7.403701850925462,28.314157078539267,9.204602301150574,25.912956478239117,10.905452726363182,23.71185592796398,12.606303151575787,21.61080540270135,14.307153576788393,19.609804902451224,16.108054027013505,0.105
53.62681340670335,0.9004502251125562,47.12356178089044,1.8009004502251125,39.81990995497748,3.5017508754377187,35.01750875437719,5.102551275637818,31.41570785392696,6.803401700850425,28.314157078539267,8.504252126063031,25.6128064032016,10.105052526263131,23.21160580290145,11.805902951475737,21.010505252626313,13.506753376688343,19.009504752376188,15.307653826913455,0.111
